Year,Team,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG,npxG/Sh,G-xG,np:G-xG,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKA,PKsv,PKm,Cmp,Att,Cmp%,Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
2019,Crystal Palace,2022-10-25,21:00,Champions Lg,Group stage,Tue,Away,D,0.0,0.0,de Dortmund,1.2,1.2,73.0,81000.0,İlkay Gündoğan,4-4-2,Davide Massa,Match Report,,0.0,7.0,2.0,28.6,0.0,0.0,19.8,0.0,0.0,1.0,0.4,0.06,-1.2,-0.4,4.0,4.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,1.0,2.0,50.0,5.0,11.1,24.3,1.0,0.0,0.0,1.0,27.0
2019,Crystal Palace,2022-10-29,12:30,Premier League,Matchweek 14,Sat,Away,W,1.0,0.0,Leicester City,1.0,0.7,64.0,32223.0,İlkay Gündoğan,4-3-3,Robert Jones,Match Report,,1.0,15.0,5.0,33.3,0.07,0.2,20.8,1.0,0.0,0.0,1.0,0.07,0.0,0.0,5.0,5.0,100.0,1.0,0.4,0.4,0.0,0.0,0.0,1.0,5.0,20.0,7.0,17.4,25.4,8.0,0.0,0.0,1.0,25.5
2019,Crystal Palace,2022-11-02,20:00,Champions Lg,Group stage,Wed,Home,W,3.0,1.0,es Sevilla,2.0,0.4,61.0,51610.0,İlkay Gündoğan,4-3-3,Orel Grinfeeld,Match Report,,3.0,21.0,7.0,33.3,0.14,0.43,15.9,0.0,0.0,0.0,2.0,0.1,1.0,1.0,2.0,1.0,50.0,0.0,0.7,-0.3,0.0,0.0,0.0,2.0,3.0,66.7,1.0,8.3,19.1,4.0,1.0,25.0,4.0,22.5
2019,Crystal Palace,2022-11-05,15:00,Premier League,Matchweek 15,Sat,Home,W,2.0,1.0,Fulham,2.1,1.0,70.0,52395.0,İlkay Gündoğan,4-3-3,Darren England,Match Report,,2.0,15.0,4.0,26.7,0.07,0.25,18.1,1.0,1.0,1.0,1.3,0.09,-0.1,-0.3,2.0,1.0,100.0,0.0,1.3,0.3,1.0,0.0,0.0,3.0,7.0,42.9,2.0,15.8,23.7,6.0,0.0,0.0,0.0,
2019,Crystal Palace,2022-11-09,20:00,EFL Cup,Third round,Wed,Home,W,2.0,0.0,Chelsea,,,55.0,35674.0,İlkay Gündoğan,4-2-3-1,Simon Hooper,Match Report,,2.0,18.0,9.0,50.0,0.11,0.22,,,0.0,0.0,,,,,5.0,5.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2022-11-12,12:30,Premier League,Matchweek 16,Sat,Home,L,1.0,2.0,Brentford,1.6,1.3,74.0,52786.0,İlkay Gündoğan,4-3-3,Peter Bankes,Match Report,,1.0,29.0,6.0,20.7,0.03,0.17,20.9,0.0,0.0,0.0,1.6,0.06,-0.6,-0.6,7.0,5.0,71.4,0.0,2.4,0.4,0.0,0.0,0.0,3.0,5.0,60.0,8.0,14.8,27.8,10.0,3.0,30.0,1.0,12.4
2019,Crystal Palace,2022-12-22,20:00,EFL Cup,Fourth round,Thu,Home,W,3.0,2.0,Liverpool,,,57.0,47149.0,İlkay Gündoğan,4-3-3,David Coote,Match Report,,3.0,18.0,9.0,50.0,0.17,0.33,,,0.0,0.0,,,,,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2022-12-28,20:00,Premier League,Matchweek 17,Wed,Away,W,3.0,1.0,Leeds United,4.3,0.6,69.0,36889.0,İlkay Gündoğan,4-3-3,Stuart Attwell,Match Report,,3.0,26.0,9.0,34.6,0.12,0.33,16.0,0.0,0.0,0.0,4.3,0.17,-1.3,-1.3,1.0,0.0,0.0,0.0,0.3,-0.7,0.0,0.0,0.0,3.0,7.0,42.9,5.0,17.9,28.1,7.0,1.0,14.3,1.0,16.3
2019,Crystal Palace,2022-12-31,15:00,Premier League,Matchweek 18,Sat,Home,D,1.0,1.0,Everton,1.7,0.1,74.0,53444.0,Kevin De Bruyne,4-3-3,Andy Madley,Match Report,,1.0,16.0,3.0,18.8,0.06,0.33,15.4,0.0,0.0,0.0,1.7,0.11,-0.7,-0.7,1.0,0.0,0.0,0.0,0.6,-0.4,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,20.4,8.0,0.0,0.0,2.0,21.0
2019,Crystal Palace,2023-01-05,20:00,Premier League,Matchweek 19,Thu,Away,W,1.0,0.0,Chelsea,2.1,0.4,52.0,39998.0,İlkay Gündoğan,3-2-4-1,Paul Tierney,Match Report,,1.0,12.0,3.0,25.0,0.08,0.33,16.0,0.0,0.0,0.0,2.1,0.17,-1.1,-1.1,2.0,2.0,100.0,1.0,0.6,0.6,0.0,0.0,0.0,5.0,12.0,41.7,6.0,36.4,34.1,13.0,0.0,0.0,0.0,
2019,Crystal Palace,2023-01-08,16:30,FA Cup,Third round proper,Sun,Home,W,4.0,0.0,Chelsea,,,58.0,51505.0,Kyle Walker,4-3-3,Robert Jones,Match Report,,4.0,9.0,7.0,77.8,0.22,0.29,,,2.0,2.0,,,,,1.0,1.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2023-01-11,20:00,EFL Cup,Quarter-finals,Wed,Away,L,0.0,2.0,Southampton,,,72.0,22996.0,İlkay Gündoğan,4-3-3,Peter Bankes,Match Report,,0.0,7.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,4.0,2.0,50.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2023-01-14,12:30,Premier League,Matchweek 20,Sat,Away,L,1.0,2.0,Manchester Utd,0.6,1.7,70.0,75546.0,Kevin De Bruyne,4-3-3,Stuart Attwell,Match Report,,1.0,5.0,1.0,20.0,0.2,1.0,19.2,0.0,0.0,0.0,0.6,0.13,0.4,0.4,3.0,1.0,33.3,0.0,1.6,-0.4,0.0,0.0,0.0,4.0,7.0,57.1,6.0,12.5,24.7,4.0,2.0,50.0,2.0,16.3
2019,Crystal Palace,2023-01-19,20:00,Premier League,Matchweek 7,Thu,Home,W,4.0,2.0,Tottenham,2.3,0.8,58.0,53088.0,İlkay Gündoğan,4-2-3-1,Simon Hooper,Match Report,,4.0,16.0,6.0,37.5,0.25,0.67,16.3,1.0,0.0,0.0,2.3,0.15,1.7,1.7,3.0,1.0,33.3,0.0,0.3,-1.7,0.0,0.0,0.0,5.0,12.0,41.7,4.0,32.3,32.5,8.0,1.0,12.5,0.0,13.3
2019,Crystal Palace,2023-01-22,14:00,Premier League,Matchweek 21,Sun,Home,W,3.0,0.0,Wolves,2.8,0.8,55.0,53282.0,İlkay Gündoğan,3-2-4-1,David Coote,Match Report,,3.0,12.0,5.0,41.7,0.17,0.4,14.8,0.0,1.0,1.0,2.0,0.17,0.2,0.0,1.0,1.0,100.0,1.0,0.2,0.2,0.0,0.0,0.0,4.0,10.0,40.0,6.0,24.2,31.0,14.0,1.0,7.1,0.0,10.0
2019,Crystal Palace,2023-01-27,20:00,FA Cup,Fourth round proper,Fri,Home,W,1.0,0.0,Arsenal,,,54.0,51589.0,İlkay Gündoğan,3-2-4-1,Paul Tierney,Match Report,,1.0,8.0,3.0,37.5,0.13,0.33,,,0.0,0.0,,,,,2.0,2.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2023-02-05,16:30,Premier League,Matchweek 22,Sun,Away,L,0.0,1.0,Tottenham,1.3,1.4,64.0,61747.0,Kyle Walker,4-4-2,Andy Madley,Match Report,,0.0,15.0,5.0,33.3,0.0,0.0,17.7,1.0,0.0,0.0,1.3,0.09,-1.3,-1.3,3.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,16.7,2.0,28.6,31.0,7.0,0.0,0.0,1.0,9.8
2019,Crystal Palace,2023-02-12,16:30,Premier League,Matchweek 23,Sun,Home,,,,Aston Villa,,,,,,,,Head-to-Head,,76.0,526.0,191.0,36.3,0.13,0.36,17.1,10.0,7.0,9.0,50.9,0.12,19.6,18.1,79.0,51.0,65.8,15.0,18.1,-3.9,3.0,0.0,0.0,76.0,179.0,42.5,117.0,18.0,27.2,200.0,18.0,9.0,35.0,17.3
2019,Crystal Palace,2023-02-15,19:30,Premier League,Matchweek 12,Wed,Away,,,,Arsenal,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-02-18,15:00,Premier League,Matchweek 24,Sat,Away,,,,Nott'ham Forest,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-02-22,21:00,Champions Lg,Round of 16,Wed,Away,,,,de RB Leipzig,,,,,,,,Head-to-Head,Leg 1 of 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-02-25,17:30,Premier League,Matchweek 25,Sat,Away,,,,Bournemouth,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-02-28,20:00,FA Cup,Fifth round proper,Tue,Away,,,,Bristol City,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-03-04,12:30,Premier League,Matchweek 26,Sat,Home,,,,Newcastle Utd,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-03-11,17:30,Premier League,Matchweek 27,Sat,Away,,,,Crystal Palace,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-03-14,20:00,Champions Lg,Round of 16,Tue,Home,,,,de RB Leipzig,,,,,,,,Head-to-Head,Leg 2 of 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-03-19,16:30,Premier League,Matchweek 28,Sun,Home,,,,West Ham,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-01,15:00,Premier League,Matchweek 29,Sat,Home,,,,Liverpool,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-08,15:00,Premier League,Matchweek 30,Sat,Away,,,,Southampton,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-15,15:00,Premier League,Matchweek 31,Sat,Home,,,,Leicester City,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-22,15:00,Premier League,Matchweek 32,Sat,Away,,,,Brighton,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-26,20:00,Premier League,Matchweek 33,Wed,Home,,,,Arsenal,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-04-29,15:00,Premier League,Matchweek 34,Sat,Away,,,,Fulham,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-06,15:00,Premier League,Matchweek 35,Sat,Home,,,,Leeds United,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-13,15:00,Premier League,Matchweek 36,Sat,Away,,,,Everton,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-20,15:00,Premier League,Matchweek 37,Sat,Home,,,,Chelsea,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2023-05-28,15:00,Premier League,Matchweek 38,Sun,Away,,,,Brentford,,,,,,,,Head-to-Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Crystal Palace,2022-08-07,14:00,Premier League,Matchweek 1,Sun,Home,L,1.0,2.0,Brighton,1.4,1.5,62.0,73711.0,Harry Maguire,4-3-3,Paul Tierney,Match Report,,0.0,17.0,5.0,29.4,0.0,0.0,15.5,0.0,0.0,0.0,1.4,0.08,-1.4,-1.4,4.0,2.0,50.0,0.0,1.5,-0.5,0.0,0.0,0.0,0.0,5.0,0.0,2.0,16.0,21.9,10.0,0.0,0.0,2.0,18.7
2019,Crystal Palace,2022-08-13,17:30,Premier League,Matchweek 2,Sat,Away,L,0.0,4.0,Brentford,0.9,1.6,66.0,17051.0,Harry Maguire,4-2-3-1,Stuart Attwell,Match Report,,0.0,15.0,4.0,26.7,0.0,0.0,19.6,0.0,0.0,0.0,0.9,0.06,-0.9,-0.9,7.0,3.0,42.9,0.0,2.3,-1.7,0.0,0.0,0.0,2.0,7.0,28.6,4.0,26.7,30.2,14.0,0.0,0.0,0.0,3.0
2019,Crystal Palace,2022-08-22,20:00,Premier League,Matchweek 3,Mon,Home,W,2.0,1.0,Liverpool,1.8,1.3,30.0,74147.0,Bruno Fernandes,4-2-3-1,Michael Oliver,Match Report,,2.0,13.0,5.0,38.5,0.15,0.4,19.5,2.0,0.0,0.0,1.8,0.14,0.2,0.2,5.0,4.0,80.0,0.0,1.8,0.8,0.0,0.0,0.0,6.0,29.0,20.7,3.0,72.2,47.9,21.0,0.0,0.0,1.0,17.0
2019,Crystal Palace,2022-08-27,12:30,Premier League,Matchweek 4,Sat,Away,W,1.0,0.0,Southampton,1.1,1.4,51.0,31196.0,Bruno Fernandes,4-2-3-1,Andy Madley,Match Report,,1.0,11.0,4.0,36.4,0.09,0.25,15.5,1.0,0.0,0.0,1.1,0.15,-0.1,-0.1,4.0,4.0,100.0,1.0,0.8,0.8,0.0,0.0,0.0,4.0,14.0,28.6,7.0,45.0,35.0,22.0,2.0,9.1,0.0,7.3
2019,Crystal Palace,2022-09-01,20:00,Premier League,Matchweek 5,Thu,Away,W,1.0,0.0,Leicester City,1.5,0.7,47.0,32226.0,Bruno Fernandes,4-2-3-1,Craig Pawson,Match Report,,1.0,9.0,2.0,22.2,0.11,0.5,16.8,0.0,0.0,0.0,1.5,0.17,-0.5,-0.5,2.0,2.0,100.0,1.0,0.6,0.6,0.0,0.0,0.0,8.0,23.0,34.8,2.0,64.0,40.9,11.0,2.0,18.2,0.0,8.0
2019,Crystal Palace,2022-09-04,16:30,Premier League,Matchweek 6,Sun,Home,W,3.0,1.0,Arsenal,1.5,1.3,40.0,73431.0,Bruno Fernandes,4-2-3-1,Paul Tierney,Match Report,,3.0,10.0,6.0,60.0,0.3,0.5,15.5,0.0,0.0,0.0,1.5,0.16,1.5,1.5,3.0,2.0,66.7,0.0,0.8,-0.2,0.0,0.0,0.0,6.0,16.0,37.5,3.0,56.3,47.1,12.0,0.0,0.0,0.0,9.0
2019,Crystal Palace,2022-09-08,20:00,Europa Lg,Group stage,Thu,Home,L,0.0,1.0,es Real Sociedad,0.8,1.1,55.0,74310.0,Harry Maguire,4-2-3-1,Marco Di Bello,Match Report,,0.0,15.0,3.0,20.0,0.0,0.0,19.5,1.0,0.0,0.0,0.8,0.06,-0.8,-0.8,3.0,2.0,100.0,0.0,1.2,0.2,1.0,0.0,0.0,0.0,5.0,0.0,3.0,17.4,28.8,7.0,0.0,0.0,0.0,14.0
2019,Crystal Palace,2022-09-15,19:45,Europa Lg,Group stage,Thu,Away,W,2.0,0.0,md Sheriff Tiraspol,1.6,0.3,68.0,8734.0,Bruno Fernandes,4-2-3-1,Paweł Raczkowski,Match Report,,2.0,7.0,2.0,28.6,0.14,0.5,16.4,0.0,1.0,1.0,0.8,0.11,0.4,0.2,2.0,2.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,2.0,3.0,66.7,5.0,5.6,21.9,9.0,0.0,0.0,1.0,25.0
2019,Crystal Palace,2022-10-02,14:00,Premier League,Matchweek 9,Sun,Away,L,3.0,6.0,Manchester City,1.7,3.2,47.0,53475.0,Bruno Fernandes,4-2-3-1,Michael Oliver,Match Report,,3.0,11.0,7.0,63.6,0.18,0.29,22.2,0.0,1.0,1.0,0.9,0.08,1.3,1.1,9.0,3.0,33.3,0.0,3.1,-2.9,0.0,0.0,0.0,0.0,9.0,0.0,2.0,20.7,30.7,9.0,0.0,0.0,0.0,
2019,Crystal Palace,2022-10-06,19:45,Europa Lg,Group stage,Thu,Away,W,3.0,2.0,cy AC Omonia,3.1,1.2,73.0,20011.0,Bruno Fernandes,4-2-3-1,João Pinheiro,Match Report,,3.0,28.0,8.0,28.6,0.11,0.38,18.8,2.0,0.0,0.0,3.1,0.11,-0.1,-0.1,4.0,2.0,50.0,0.0,2.1,0.1,0.0,0.0,0.0,1.0,2.0,50.0,4.0,12.5,25.6,5.0,0.0,0.0,3.0,28.7
2019,Crystal Palace,2022-10-09,19:00,Premier League,Matchweek 10,Sun,Away,W,2.0,1.0,Everton,1.4,0.6,60.0,39258.0,Bruno Fernandes,4-2-3-1,David Coote,Match Report,,2.0,12.0,4.0,33.3,0.17,0.5,18.8,0.0,0.0,0.0,1.4,0.12,0.6,0.6,2.0,1.0,50.0,0.0,0.5,-0.5,0.0,0.0,0.0,6.0,11.0,54.5,3.0,15.6,23.6,26.0,1.0,3.8,3.0,19.5
2019,Crystal Palace,2022-10-13,20:00,Europa Lg,Group stage,Thu,Home,W,1.0,0.0,cy AC Omonia,4.2,0.1,78.0,74310.0,Bruno Fernandes,4-2-3-1,Jérôme Brisard,Match Report,,1.0,34.0,13.0,38.2,0.03,0.08,16.9,0.0,0.0,0.0,4.2,0.13,-3.2,-3.2,1.0,1.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,2.0,3.0,66.7,3.0,18.8,26.9,5.0,1.0,20.0,1.0,17.7
2019,Crystal Palace,2022-10-16,14:00,Premier League,Matchweek 11,Sun,Home,D,0.0,0.0,Newcastle Utd,0.8,0.8,63.0,73726.0,Bruno Fernandes,4-2-3-1,Craig Pawson,Match Report,,0.0,15.0,2.0,13.3,0.0,0.0,19.4,1.0,0.0,0.0,0.8,0.05,-0.8,-0.8,2.0,2.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,6.0,13.0,46.2,7.0,30.0,33.0,8.0,0.0,0.0,0.0,4.0
2019,Crystal Palace,2022-10-19,20:15,Premier League,Matchweek 12,Wed,Home,W,2.0,0.0,Tottenham,1.5,0.6,52.0,73677.0,Bruno Fernandes,4-2-3-1,Simon Hooper,Match Report,,2.0,28.0,10.0,35.7,0.07,0.2,21.4,1.0,0.0,0.0,1.5,0.06,0.5,0.5,2.0,2.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,5.0,20.0,25.0,3.0,57.6,44.4,12.0,0.0,0.0,2.0,18.0
2019,Crystal Palace,2022-10-22,17:30,Premier League,Matchweek 13,Sat,Away,D,1.0,1.0,Chelsea,0.8,1.1,52.0,39503.0,Bruno Fernandes,4-1-4-1,Stuart Attwell,Match Report,,1.0,13.0,6.0,46.2,0.08,0.17,22.1,1.0,0.0,0.0,0.8,0.06,0.2,0.2,2.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,25.0,4.0,21.7,30.6,15.0,0.0,0.0,0.0,
2019,Crystal Palace,2022-10-27,20:00,Europa Lg,Group stage,Thu,Home,W,3.0,0.0,md Sheriff Tiraspol,2.7,0.0,74.0,73764.0,Bruno Fernandes,4-2-3-1,Anastasios Sidiropoulos,Match Report,,3.0,24.0,10.0,41.7,0.13,0.3,19.3,2.0,0.0,0.0,2.7,0.12,0.3,0.3,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,6.0,6.7,18.7,0.0,0.0,,1.0,19.0
2019,Crystal Palace,2022-10-30,16:15,Premier League,Matchweek 14,Sun,Home,W,1.0,0.0,West Ham,1.2,1.1,53.0,73682.0,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,,1.0,16.0,3.0,18.8,0.06,0.33,18.1,0.0,0.0,0.0,1.2,0.08,-0.2,-0.2,4.0,4.0,100.0,1.0,0.8,0.8,0.0,0.0,0.0,1.0,9.0,11.1,0.0,27.6,30.8,25.0,0.0,0.0,3.0,20.8
2019,Crystal Palace,2022-11-03,18:45,Europa Lg,Group stage,Thu,Away,W,1.0,0.0,es Real Sociedad,0.7,1.1,53.0,36744.0,Bruno Fernandes,4-2-3-1,Georgi Kabakov,Match Report,,1.0,4.0,1.0,25.0,0.25,1.0,14.8,0.0,0.0,0.0,0.7,0.17,0.3,0.3,4.0,4.0,100.0,1.0,1.3,1.3,0.0,0.0,0.0,6.0,15.0,40.0,7.0,30.6,35.0,12.0,1.0,8.3,0.0,4.0
2019,Crystal Palace,2022-11-06,14:00,Premier League,Matchweek 15,Sun,Away,L,1.0,3.0,Aston Villa,0.5,0.6,58.0,42058.0,Cristiano Ronaldo,4-2-3-1,Anthony Taylor,Match Report,,0.0,8.0,3.0,37.5,0.0,0.0,19.7,1.0,0.0,0.0,0.5,0.06,-0.5,-0.5,4.0,1.0,25.0,0.0,1.5,-1.5,0.0,0.0,0.0,2.0,5.0,40.0,5.0,16.0,29.6,5.0,2.0,40.0,0.0,6.0
2019,Crystal Palace,2022-11-10,20:00,EFL Cup,Third round,Thu,Home,W,4.0,2.0,Aston Villa,,,59.0,72512.0,Harry Maguire,4-2-3-1,David Coote,Match Report,,4.0,19.0,8.0,42.1,0.21,0.5,,,0.0,0.0,,,,,3.0,1.0,33.3,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2022-11-13,16:30,Premier League,Matchweek 16,Sun,Away,W,2.0,1.0,Fulham,2.5,1.4,47.0,24246.0,Bruno Fernandes,4-2-3-1,Paul Tierney,Match Report,,2.0,14.0,9.0,64.3,0.14,0.22,17.7,0.0,0.0,0.0,2.5,0.19,-0.5,-0.5,7.0,6.0,85.7,0.0,1.2,0.2,0.0,0.0,0.0,1.0,7.0,14.3,5.0,21.9,27.7,23.0,1.0,4.3,1.0,16.5
2019,Crystal Palace,2022-12-21,20:00,EFL Cup,Fourth round,Wed,Home,W,2.0,0.0,Burnley,,,55.0,62062.0,Bruno Fernandes,4-2-3-1,Graham Scott,Match Report,,2.0,10.0,6.0,60.0,0.2,0.33,,,0.0,0.0,,,,,1.0,1.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2022-12-27,20:00,Premier League,Matchweek 17,Tue,Home,W,3.0,0.0,Nott'ham Forest,2.4,0.7,65.0,73608.0,Bruno Fernandes,4-2-3-1,Anthony Taylor,Match Report,,3.0,17.0,8.0,47.1,0.18,0.38,15.9,0.0,0.0,0.0,2.4,0.15,0.6,0.6,3.0,3.0,100.0,1.0,0.5,0.5,0.0,0.0,0.0,2.0,3.0,66.7,5.0,18.8,25.3,16.0,0.0,0.0,1.0,22.0
2019,Crystal Palace,2022-12-31,12:30,Premier League,Matchweek 18,Sat,Away,W,1.0,0.0,Wolves,2.0,0.7,54.0,31658.0,Bruno Fernandes,4-2-3-1,Robert Jones,Match Report,,1.0,16.0,6.0,37.5,0.06,0.17,14.9,1.0,0.0,0.0,2.0,0.12,-1.0,-1.0,3.0,3.0,100.0,1.0,0.6,0.6,0.0,0.0,0.0,1.0,8.0,12.5,5.0,38.1,33.5,16.0,0.0,0.0,2.0,29.5
2019,Crystal Palace,2023-01-03,20:00,Premier League,Matchweek 19,Tue,Home,W,3.0,0.0,Bournemouth,2.2,0.6,58.0,73322.0,Harry Maguire,4-2-3-1,Michael Salisbury,Match Report,,3.0,18.0,6.0,33.3,0.17,0.5,16.7,2.0,0.0,0.0,2.2,0.13,0.8,0.8,4.0,4.0,100.0,1.0,0.5,0.5,0.0,0.0,0.0,4.0,6.0,66.7,3.0,27.8,32.9,14.0,0.0,0.0,0.0,19.5
2019,Crystal Palace,2023-01-06,20:00,FA Cup,Third round proper,Fri,Home,W,3.0,1.0,Everton,,,58.0,72306.0,Bruno Fernandes,4-2-3-1,Darren England,Match Report,,2.0,17.0,7.0,41.2,0.06,0.14,,,1.0,1.0,,,,,4.0,3.0,75.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2023-01-10,20:00,EFL Cup,Quarter-finals,Tue,Home,W,3.0,0.0,Charlton Ath,,,69.0,74345.0,Harry Maguire,4-2-3-1,Jarred Gillett,Match Report,,3.0,21.0,5.0,23.8,0.14,0.6,,,0.0,0.0,,,,,2.0,2.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2023-01-14,12:30,Premier League,Matchweek 20,Sat,Home,W,2.0,1.0,Manchester City,1.7,0.6,30.0,75546.0,Bruno Fernandes,4-2-3-1,Stuart Attwell,Match Report,,2.0,8.0,3.0,37.5,0.25,0.67,14.8,0.0,0.0,0.0,1.7,0.21,0.3,0.3,1.0,0.0,0.0,0.0,0.9,-0.1,0.0,0.0,0.0,7.0,21.0,33.3,4.0,54.1,38.1,13.0,0.0,0.0,1.0,22.5
2019,Crystal Palace,2023-01-18,20:00,Premier League,Matchweek 7,Wed,Away,D,1.0,1.0,Crystal Palace,2.1,0.5,60.0,23343.0,Bruno Fernandes,4-2-3-1,Robert Jones,Match Report,,1.0,15.0,4.0,26.7,0.07,0.25,19.5,1.0,0.0,0.0,2.1,0.14,-1.1,-1.1,5.0,4.0,80.0,0.0,1.3,0.3,0.0,0.0,0.0,2.0,6.0,33.3,4.0,18.5,25.4,12.0,0.0,0.0,0.0,
2019,Crystal Palace,2023-01-22,16:30,Premier League,Matchweek 21,Sun,Away,L,2.0,3.0,Arsenal,0.4,3.1,43.0,60325.0,Bruno Fernandes,4-2-3-1,Anthony Taylor,Match Report,,2.0,6.0,4.0,66.7,0.33,0.5,18.2,0.0,0.0,0.0,0.4,0.06,1.6,1.6,5.0,2.0,40.0,0.0,2.7,-0.3,0.0,0.0,0.0,2.0,13.0,15.4,1.0,33.3,31.6,17.0,0.0,0.0,0.0,4.0
2019,Crystal Palace,2023-01-25,20:00,EFL Cup,Semi-finals,Wed,Away,W,3.0,0.0,Nott'ham Forest,,,67.0,29325.0,Bruno Fernandes,4-2-3-1,Michael Oliver,Match Report,Leg 1 of 2,3.0,15.0,6.0,40.0,0.2,0.5,,,0.0,0.0,,,,,4.0,4.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2023-01-28,20:00,FA Cup,Fourth round proper,Sat,Home,W,3.0,1.0,Reading,,,78.0,73460.0,Harry Maguire,4-2-3-1,Darren England,Match Report,,3.0,25.0,6.0,24.0,0.12,0.5,,,0.0,0.0,,,,,2.0,1.0,50.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
2019,Crystal Palace,2023-02-01,20:00,EFL Cup,Semi-finals,Wed,Home,W,2.0,0.0,Nott'ham Forest,,,74.0,72315.0,Bruno Fernandes,4-3-3,Peter Bankes,Match Report,Leg 2 of 2; Manchester Utd won,2.0,13.0,6.0,46.2,0.15,0.33,,,0.0,0.0,,,,,2.0,2.0,100.0,1.0,,,0.0,0.0,0.0,,,,,,,,,,,
